algorithm,execution_code,iteration,best_state_value,best_state_fitness
SimulatedAnnealing,8,343,56.32524268860024,21.97388690377695
SimulatedAnnealing,8,344,50.56042561410657,15.99537970883111
SimulatedAnnealing,8,345,50.56042561410657,15.99537970883111
SimulatedAnnealing,8,346,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,347,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,348,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,349,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,350,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,351,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,352,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,353,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,354,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,355,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,356,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,357,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,358,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,359,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,360,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,361,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,362,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,363,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,364,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,365,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,366,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,367,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,368,50.257861129217254,15.258816474650247
SimulatedAnnealing,8,369,44.02111849907689,9.386123278373784
SimulatedAnnealing,8,370,44.02111849907689,9.386123278373784
SimulatedAnnealing,8,371,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,372,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,373,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,374,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,375,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,376,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,377,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,378,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,379,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,380,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,381,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,382,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,383,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,384,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,385,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,386,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,387,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,388,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,389,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,390,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,391,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,392,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,393,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,394,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,395,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,396,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,397,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,398,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,399,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,400,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,401,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,402,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,403,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,404,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,405,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,406,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,407,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,408,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,409,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,410,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,411,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,412,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,413,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,414,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,415,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,416,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,417,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,418,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,419,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,420,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,421,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,422,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,423,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,424,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,425,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,426,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,427,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,428,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,429,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,430,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,431,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,432,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,433,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,434,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,435,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,436,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,437,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,438,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,439,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,440,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,441,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,442,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,443,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,444,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,445,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,446,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,447,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,448,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,449,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,450,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,451,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,452,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,453,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,454,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,455,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,456,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,457,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,458,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,459,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,460,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,461,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,462,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,463,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,464,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,465,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,466,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,467,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,468,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,469,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,470,43.87400412341417,9.307861994160065
SimulatedAnnealing,8,471,43.87400412341417,9.307861994160065
